"year","county","route","route_num","count"
2008,"orange","orng-05",5,1
2009,"orange","orng-05",5,2
2010,"orange","orng-05",5,3
2011,"orange","orng-05",5,10
2012,"orange","orng-05",5,4
2013,"orange","orng-05",5,20
2014,"orange","orng-05",5,7
2015,"orange","orng-05",5,5
2016,"orange","orng-05",5,0
2017,"orange","orng-05",5,0
2018,"orange","orng-05",5,1
2019,"orange","orng-05",5,0
2020,"orange","orng-05",5,0
2021,"orange","orng-05",5,0
2022,"orange","orng-05",5,1
2023,"orange","orng-05",5,0
2024,"orange","orng-05",5,0
1999,"orange","orng-06",6,0
2000,"orange","orng-06",6,0
2001,"orange","orng-06",6,0
2002,"orange","orng-06",6,0
2003,"orange","orng-06",6,0
2004,"orange","orng-06",6,0
2005,"orange","orng-06",6,0
2006,"orange","orng-06",6,0
2007,"orange","orng-06",6,0
2008,"orange","orng-06",6,0
2009,"orange","orng-06",6,0
2010,"orange","orng-06",6,0
2011,"orange","orng-06",6,0
2012,"orange","orng-06",6,0
2013,"orange","orng-06",6,0
2014,"orange","orng-06",6,0
2015,"orange","orng-06",6,0
2016,"orange","orng-06",6,0
2017,"orange","orng-06",6,0
2019,"orange","orng-06",6,0
2020,"orange","orng-06",6,0
2021,"orange","orng-06",6,0
2022,"orange","orng-06",6,0
2023,"orange","orng-06",6,0
2024,"orange","orng-06",6,0
1999,"orange","orng-07",7,0
2000,"orange","orng-07",7,0
2001,"orange","orng-07",7,0
2002,"orange","orng-07",7,0
2003,"orange","orng-07",7,0
2004,"orange","orng-07",7,0
2005,"orange","orng-07",7,0
2006,"orange","orng-07",7,0
2007,"orange","orng-07",7,0
2008,"orange","orng-07",7,0
2009,"orange","orng-07",7,0
2010,"orange","orng-07",7,0
2011,"orange","orng-07",7,0
2012,"orange","orng-07",7,0
2014,"orange","orng-07",7,0
2015,"orange","orng-07",7,0
2016,"orange","orng-07",7,0
2017,"orange","orng-07",7,0
2018,"orange","orng-07",7,0
2019,"orange","orng-07",7,0
2020,"orange","orng-07",7,0
2021,"orange","orng-07",7,1
2022,"orange","orng-07",7,0
2023,"orange","orng-07",7,0
2024,"orange","orng-07",7,0
1999,"orange","orng-08",8,0
2000,"orange","orng-08",8,0
2001,"orange","orng-08",8,0
2002,"orange","orng-08",8,0
2003,"orange","orng-08",8,0
2004,"orange","orng-08",8,0
2005,"orange","orng-08",8,1
2006,"orange","orng-08",8,0
2007,"orange","orng-08",8,0
2008,"orange","orng-08",8,0
2009,"orange","orng-08",8,0
2010,"orange","orng-08",8,0
2011,"orange","orng-08",8,0
2012,"orange","orng-08",8,0
2013,"orange","orng-08",8,0
2014,"orange","orng-08",8,0
2015,"orange","orng-08",8,0
2016,"orange","orng-08",8,0
2017,"orange","orng-08",8,0
2018,"orange","orng-08",8,0
2019,"orange","orng-08",8,0
2020,"orange","orng-08",8,0
2021,"orange","orng-08",8,0
2022,"orange","orng-08",8,0
2023,"orange","orng-08",8,0
2024,"orange","orng-08",8,0
1999,"orange","orng-09",9,0
2000,"orange","orng-09",9,0
2001,"orange","orng-09",9,0
2002,"orange","orng-09",9,0
2004,"orange","orng-09",9,0
2005,"orange","orng-09",9,0
2006,"orange","orng-09",9,0
2007,"orange","orng-09",9,0
2008,"orange","orng-09",9,0
2009,"orange","orng-09",9,0
2011,"orange","orng-09",9,0
2012,"orange","orng-09",9,0
2013,"orange","orng-09",9,0
2014,"orange","orng-09",9,0
2015,"orange","orng-09",9,0
2016,"orange","orng-09",9,0
2019,"orange","orng-09",9,0
2020,"orange","orng-09",9,0
2021,"orange","orng-09",9,1
2022,"orange","orng-09",9,0
2023,"orange","orng-09",9,0
2024,"orange","orng-09",9,0
1999,"orange","orng-10",10,0
2000,"orange","orng-10",10,0
2001,"orange","orng-10",10,0
2002,"orange","orng-10",10,0
2003,"orange","orng-10",10,0
2004,"orange","orng-10",10,0
2005,"orange","orng-10",10,0
2006,"orange","orng-10",10,0
2007,"orange","orng-10",10,0
2008,"orange","orng-10",10,0
2009,"orange","orng-10",10,0
2012,"orange","orng-10",10,0
2013,"orange","orng-10",10,0
2016,"orange","orng-10",10,0
2017,"orange","orng-10",10,0
2018,"orange","orng-10",10,0
2019,"orange","orng-10",10,0
2020,"orange","orng-10",10,0
2021,"orange","orng-10",10,0
2023,"orange","orng-10",10,0
2024,"orange","orng-10",10,0
1999,"orange","orng-11",11,0
2000,"orange","orng-11",11,0
2001,"orange","orng-11",11,0
2002,"orange","orng-11",11,0
2003,"orange","orng-11",11,0
2004,"orange","orng-11",11,0
2005,"orange","orng-11",11,0
2006,"orange","orng-11",11,0
2007,"orange","orng-11",11,0
2008,"orange","orng-11",11,0
2009,"orange","orng-11",11,0
2017,"orange","orng-11",11,0
2018,"orange","orng-11",11,0
2019,"orange","orng-11",11,0
2020,"orange","orng-11",11,0
2021,"orange","orng-11",11,0
2022,"orange","orng-11",11,0
2023,"orange","orng-11",11,0
2024,"orange","orng-11",11,0
1999,"orange","orng-12",12,0
2000,"orange","orng-12",12,0
2001,"orange","orng-12",12,0
2002,"orange","orng-12",12,0
2003,"orange","orng-12",12,0
2004,"orange","orng-12",12,0
2005,"orange","orng-12",12,0
2006,"orange","orng-12",12,0
2007,"orange","orng-12",12,0
2008,"orange","orng-12",12,0
2009,"orange","orng-12",12,0
2010,"orange","orng-12",12,0
2011,"orange","orng-12",12,0
2012,"orange","orng-12",12,0
2013,"orange","orng-12",12,0
2014,"orange","orng-12",12,0
2015,"orange","orng-12",12,0
2016,"orange","orng-12",12,0
2017,"orange","orng-12",12,0
2018,"orange","orng-12",12,0
2019,"orange","orng-12",12,0
2020,"orange","orng-12",12,0
2021,"orange","orng-12",12,0
2022,"orange","orng-12",12,0
2023,"orange","orng-12",12,0
2024,"orange","orng-12",12,1
2000,"chatham","cthm-01",1,0
2001,"chatham","cthm-01",1,0
2002,"chatham","cthm-01",1,0
2003,"chatham","cthm-01",1,0
2004,"chatham","cthm-01",1,0
2005,"chatham","cthm-01",1,0
2006,"chatham","cthm-01",1,0
2007,"chatham","cthm-01",1,0
2008,"chatham","cthm-01",1,0
2009,"chatham","cthm-01",1,0
2010,"chatham","cthm-01",1,0
2011,"chatham","cthm-01",1,0
2012,"chatham","cthm-01",1,0
2013,"chatham","cthm-01",1,0
2014,"chatham","cthm-01",1,0
2015,"chatham","cthm-01",1,0
2016,"chatham","cthm-01",1,0
2017,"chatham","cthm-01",1,0
2018,"chatham","cthm-01",1,0
2019,"chatham","cthm-01",1,0
2020,"chatham","cthm-01",1,0
2021,"chatham","cthm-01",1,0
2022,"chatham","cthm-01",1,8
2023,"chatham","cthm-01",1,0
2024,"chatham","cthm-01",1,0
2000,"chatham","cthm-02",2,0
2001,"chatham","cthm-02",2,0
2002,"chatham","cthm-02",2,2
2003,"chatham","cthm-02",2,0
2004,"chatham","cthm-02",2,1
2005,"chatham","cthm-02",2,2
2006,"chatham","cthm-02",2,3
2007,"chatham","cthm-02",2,0
2008,"chatham","cthm-02",2,0
2009,"chatham","cthm-02",2,0
2010,"chatham","cthm-02",2,6
2011,"chatham","cthm-02",2,0
2012,"chatham","cthm-02",2,0
2013,"chatham","cthm-02",2,1
2014,"chatham","cthm-02",2,0
2015,"chatham","cthm-02",2,0
2016,"chatham","cthm-02",2,0
2017,"chatham","cthm-02",2,0
2018,"chatham","cthm-02",2,1
2019,"chatham","cthm-02",2,0
2020,"chatham","cthm-02",2,0
2021,"chatham","cthm-02",2,0
2022,"chatham","cthm-02",2,0
2023,"chatham","cthm-02",2,0
2024,"chatham","cthm-02",2,0
2000,"chatham","cthm-03",3,1
2001,"chatham","cthm-03",3,0
2002,"chatham","cthm-03",3,2
2003,"chatham","cthm-03",3,0
2004,"chatham","cthm-03",3,3
2005,"chatham","cthm-03",3,2
2006,"chatham","cthm-03",3,0
2007,"chatham","cthm-03",3,2
2008,"chatham","cthm-03",3,0
2009,"chatham","cthm-03",3,0
2010,"chatham","cthm-03",3,0
2011,"chatham","cthm-03",3,0
2012,"chatham","cthm-03",3,0
2013,"chatham","cthm-03",3,0
2014,"chatham","cthm-03",3,1
2015,"chatham","cthm-03",3,0
2016,"chatham","cthm-03",3,0
2017,"chatham","cthm-03",3,0
2018,"chatham","cthm-03",3,0
2019,"chatham","cthm-03",3,0
2020,"chatham","cthm-03",3,0
2021,"chatham","cthm-03",3,0
2022,"chatham","cthm-03",3,0
2023,"chatham","cthm-03",3,0
2024,"chatham","cthm-03",3,1
2000,"chatham","cthm-04",4,0
2001,"chatham","cthm-04",4,0
2002,"chatham","cthm-04",4,0
2003,"chatham","cthm-04",4,0
2004,"chatham","cthm-04",4,0
2005,"chatham","cthm-04",4,0
2006,"chatham","cthm-04",4,0
2007,"chatham","cthm-04",4,0
2008,"chatham","cthm-04",4,0
2009,"chatham","cthm-04",4,0
2010,"chatham","cthm-04",4,1
2011,"chatham","cthm-04",4,0
2012,"chatham","cthm-04",4,0
2013,"chatham","cthm-04",4,0
2014,"chatham","cthm-04",4,0
2015,"chatham","cthm-04",4,0
2016,"chatham","cthm-04",4,0
2017,"chatham","cthm-04",4,0
2018,"chatham","cthm-04",4,0
2019,"chatham","cthm-04",4,0
2020,"chatham","cthm-04",4,0
2021,"chatham","cthm-04",4,0
2022,"chatham","cthm-04",4,0
2023,"chatham","cthm-04",4,0
2024,"chatham","cthm-04",4,2
2000,"chatham","cthm-05",5,0
2001,"chatham","cthm-05",5,0
2002,"chatham","cthm-05",5,0
2003,"chatham","cthm-05",5,0
2004,"chatham","cthm-05",5,0
2005,"chatham","cthm-05",5,1
2006,"chatham","cthm-05",5,11
2007,"chatham","cthm-05",5,54
2008,"chatham","cthm-05",5,5
2009,"chatham","cthm-05",5,43
2010,"chatham","cthm-05",5,45
2011,"chatham","cthm-05",5,0
2012,"chatham","cthm-05",5,24
2013,"chatham","cthm-05",5,26
2014,"chatham","cthm-05",5,26
2015,"chatham","cthm-05",5,22
2016,"chatham","cthm-05",5,9
2017,"chatham","cthm-05",5,12
2018,"chatham","cthm-05",5,12
2019,"chatham","cthm-05",5,10
2020,"chatham","cthm-05",5,2
2021,"chatham","cthm-05",5,0
2022,"chatham","cthm-05",5,4
2023,"chatham","cthm-05",5,6
2024,"chatham","cthm-05",5,4
2000,"chatham","cthm-06",6,0
2001,"chatham","cthm-06",6,0
2002,"chatham","cthm-06",6,0
2003,"chatham","cthm-06",6,0
2004,"chatham","cthm-06",6,0
2005,"chatham","cthm-06",6,0
2006,"chatham","cthm-06",6,0
2007,"chatham","cthm-06",6,0
2008,"chatham","cthm-06",6,0
2009,"chatham","cthm-06",6,0
2010,"chatham","cthm-06",6,14
2018,"chatham","cthm-06",6,3
2019,"chatham","cthm-06",6,7
2020,"chatham","cthm-06",6,2
2021,"chatham","cthm-06",6,0
2022,"chatham","cthm-06",6,1
2023,"chatham","cthm-06",6,2
2024,"chatham","cthm-06",6,2
2000,"chatham","cthm-07",7,0
2001,"chatham","cthm-07",7,1
2002,"chatham","cthm-07",7,0
2003,"chatham","cthm-07",7,0
2004,"chatham","cthm-07",7,0
2005,"chatham","cthm-07",7,0
2006,"chatham","cthm-07",7,0
2007,"chatham","cthm-07",7,0
2008,"chatham","cthm-07",7,0
2009,"chatham","cthm-07",7,3
2010,"chatham","cthm-07",7,1
2011,"chatham","cthm-07",7,11
2012,"chatham","cthm-07",7,1
2013,"chatham","cthm-07",7,1
2014,"chatham","cthm-07",7,2
2015,"chatham","cthm-07",7,1
2016,"chatham","cthm-07",7,1
2017,"chatham","cthm-07",7,10
2018,"chatham","cthm-07",7,0
2019,"chatham","cthm-07",7,1
2020,"chatham","cthm-07",7,3
2021,"chatham","cthm-07",7,4
2022,"chatham","cthm-07",7,2
2023,"chatham","cthm-07",7,3
2024,"chatham","cthm-07",7,2
2000,"chatham","cthm-08",8,0
2001,"chatham","cthm-08",8,3
2002,"chatham","cthm-08",8,0
2003,"chatham","cthm-08",8,0
2004,"chatham","cthm-08",8,0
2005,"chatham","cthm-08",8,3
2006,"chatham","cthm-08",8,0
2007,"chatham","cthm-08",8,0
2008,"chatham","cthm-08",8,0
2009,"chatham","cthm-08",8,2
2010,"chatham","cthm-08",8,0
2011,"chatham","cthm-08",8,1
2012,"chatham","cthm-08",8,0
2013,"chatham","cthm-08",8,0
2014,"chatham","cthm-08",8,0
2015,"chatham","cthm-08",8,0
2016,"chatham","cthm-08",8,0
2017,"chatham","cthm-08",8,0
2019,"chatham","cthm-08",8,20
2020,"chatham","cthm-08",8,0
2021,"chatham","cthm-08",8,0
2022,"chatham","cthm-08",8,9
2023,"chatham","cthm-08",8,0
2024,"chatham","cthm-08",8,3
2000,"chatham","cthm-09",9,0
2001,"chatham","cthm-09",9,0
2002,"chatham","cthm-09",9,0
2003,"chatham","cthm-09",9,0
2005,"chatham","cthm-09",9,0
2006,"chatham","cthm-09",9,0
2007,"chatham","cthm-09",9,0
2008,"chatham","cthm-09",9,0
2009,"chatham","cthm-09",9,0
2010,"chatham","cthm-09",9,0
2011,"chatham","cthm-09",9,0
2012,"chatham","cthm-09",9,0
2013,"chatham","cthm-09",9,0
2014,"chatham","cthm-09",9,0
2015,"chatham","cthm-09",9,0
2016,"chatham","cthm-09",9,0
2017,"chatham","cthm-09",9,0
2018,"chatham","cthm-09",9,0
2019,"chatham","cthm-09",9,1
2020,"chatham","cthm-09",9,0
2021,"chatham","cthm-09",9,0
2022,"chatham","cthm-09",9,0
2023,"chatham","cthm-09",9,0
2024,"chatham","cthm-09",9,0
2000,"chatham","cthm-10",10,0
2001,"chatham","cthm-10",10,0
2002,"chatham","cthm-10",10,0
2003,"chatham","cthm-10",10,0
2004,"chatham","cthm-10",10,0
2005,"chatham","cthm-10",10,0
2006,"chatham","cthm-10",10,0
2007,"chatham","cthm-10",10,0
2008,"chatham","cthm-10",10,0
2009,"chatham","cthm-10",10,0
2010,"chatham","cthm-10",10,0
2011,"chatham","cthm-10",10,0
2012,"chatham","cthm-10",10,0
2013,"chatham","cthm-10",10,0
2015,"chatham","cthm-10",10,0
2016,"chatham","cthm-10",10,0
2017,"chatham","cthm-10",10,0
2018,"chatham","cthm-10",10,0
2019,"chatham","cthm-10",10,0
2020,"chatham","cthm-10",10,0
2021,"chatham","cthm-10",10,0
2022,"chatham","cthm-10",10,0
2023,"chatham","cthm-10",10,0
2024,"chatham","cthm-10",10,0
2000,"chatham","cthm-11",11,0
2001,"chatham","cthm-11",11,0
2002,"chatham","cthm-11",11,1
2003,"chatham","cthm-11",11,1
2005,"chatham","cthm-11",11,0
2006,"chatham","cthm-11",11,0
2007,"chatham","cthm-11",11,0
2008,"chatham","cthm-11",11,0
2009,"chatham","cthm-11",11,2
2010,"chatham","cthm-11",11,0
2011,"chatham","cthm-11",11,0
2012,"chatham","cthm-11",11,0
2013,"chatham","cthm-11",11,0
2016,"chatham","cthm-11",11,0
2020,"chatham","cthm-11",11,0
2022,"chatham","cthm-11",11,0
2023,"chatham","cthm-11",11,0
2024,"chatham","cthm-11",11,1
2000,"chatham","cthm-12",12,0
2001,"chatham","cthm-12",12,0
2002,"chatham","cthm-12",12,0
2003,"chatham","cthm-12",12,0
2004,"chatham","cthm-12",12,5
2005,"chatham","cthm-12",12,0
2006,"chatham","cthm-12",12,1
2007,"chatham","cthm-12",12,0
2008,"chatham","cthm-12",12,0
2009,"chatham","cthm-12",12,0
2017,"chatham","cthm-12",12,2
2019,"chatham","cthm-12",12,0
2020,"chatham","cthm-12",12,0
2021,"chatham","cthm-12",12,0
2022,"chatham","cthm-12",12,0
2023,"chatham","cthm-12",12,0
2024,"chatham","cthm-12",12,0
2000,"chatham","cthm-13",13,0
2001,"chatham","cthm-13",13,0
2002,"chatham","cthm-13",13,0
2003,"chatham","cthm-13",13,0
2004,"chatham","cthm-13",13,0
2005,"chatham","cthm-13",13,0
2006,"chatham","cthm-13",13,0
2007,"chatham","cthm-13",13,0
2008,"chatham","cthm-13",13,1
2009,"chatham","cthm-13",13,0
2010,"chatham","cthm-13",13,0
2011,"chatham","cthm-13",13,0
2012,"chatham","cthm-13",13,0
2013,"chatham","cthm-13",13,0
2014,"chatham","cthm-13",13,0
2015,"chatham","cthm-13",13,0
2016,"chatham","cthm-13",13,8
2017,"chatham","cthm-13",13,0
2018,"chatham","cthm-13",13,0
2019,"chatham","cthm-13",13,0
2020,"chatham","cthm-13",13,0
2021,"chatham","cthm-13",13,0
2022,"chatham","cthm-13",13,0
2023,"chatham","cthm-13",13,0
2024,"chatham","cthm-13",13,0
2000,"chatham","cthm-14",14,2
2001,"chatham","cthm-14",14,16
2002,"chatham","cthm-14",14,9
2003,"chatham","cthm-14",14,15
2004,"chatham","cthm-14",14,4
2005,"chatham","cthm-14",14,2
2006,"chatham","cthm-14",14,3
2007,"chatham","cthm-14",14,6
2008,"chatham","cthm-14",14,3
2009,"chatham","cthm-14",14,10
2014,"chatham","cthm-14",14,9
2015,"chatham","cthm-14",14,3
2019,"chatham","cthm-14",14,0
2020,"chatham","cthm-14",14,1
2021,"chatham","cthm-14",14,26
2022,"chatham","cthm-14",14,15
2023,"chatham","cthm-14",14,1
2024,"chatham","cthm-14",14,1
2002,"durham","drhm-01",1,0
2003,"durham","drhm-01",1,12
2004,"durham","drhm-01",1,2
2005,"durham","drhm-01",1,0
2006,"durham","drhm-01",1,8
2007,"durham","drhm-01",1,10
2008,"durham","drhm-01",1,12
2009,"durham","drhm-01",1,5
2010,"durham","drhm-01",1,14
2011,"durham","drhm-01",1,4
2012,"durham","drhm-01",1,8
2013,"durham","drhm-01",1,2
2014,"durham","drhm-01",1,0
2015,"durham","drhm-01",1,6
2016,"durham","drhm-01",1,0
2017,"durham","drhm-01",1,10
2018,"durham","drhm-01",1,5
2019,"durham","drhm-01",1,9
2020,"durham","drhm-01",1,4
2021,"durham","drhm-01",1,3
2022,"durham","drhm-01",1,8
2023,"durham","drhm-01",1,9
2024,"durham","drhm-01",1,7
2002,"durham","drhm-02",2,0
2003,"durham","drhm-02",2,0
2004,"durham","drhm-02",2,0
2005,"durham","drhm-02",2,0
2006,"durham","drhm-02",2,0
2007,"durham","drhm-02",2,0
2008,"durham","drhm-02",2,0
2009,"durham","drhm-02",2,0
2010,"durham","drhm-02",2,0
2011,"durham","drhm-02",2,0
2012,"durham","drhm-02",2,0
2013,"durham","drhm-02",2,0
2014,"durham","drhm-02",2,0
2015,"durham","drhm-02",2,0
2017,"durham","drhm-02",2,0
2018,"durham","drhm-02",2,0
2019,"durham","drhm-02",2,0
2020,"durham","drhm-02",2,0
2022,"durham","drhm-02",2,0
2023,"durham","drhm-02",2,0
2024,"durham","drhm-02",2,0
2002,"durham","drhm-03",3,0
2003,"durham","drhm-03",3,0
2004,"durham","drhm-03",3,0
2005,"durham","drhm-03",3,0
2006,"durham","drhm-03",3,0
2007,"durham","drhm-03",3,0
2008,"durham","drhm-03",3,0
2009,"durham","drhm-03",3,0
2010,"durham","drhm-03",3,0
2011,"durham","drhm-03",3,0
2012,"durham","drhm-03",3,0
2013,"durham","drhm-03",3,0
2014,"durham","drhm-03",3,0
2015,"durham","drhm-03",3,0
2016,"durham","drhm-03",3,0
2017,"durham","drhm-03",3,0
2018,"durham","drhm-03",3,0
2019,"durham","drhm-03",3,0
2020,"durham","drhm-03",3,0
2021,"durham","drhm-03",3,0
2022,"durham","drhm-03",3,0
2023,"durham","drhm-03",3,0
2024,"durham","drhm-03",3,0
2002,"durham","drhm-04",4,0
2003,"durham","drhm-04",4,0
2004,"durham","drhm-04",4,0
2005,"durham","drhm-04",4,0
2006,"durham","drhm-04",4,7
2007,"durham","drhm-04",4,0
2008,"durham","drhm-04",4,0
2009,"durham","drhm-04",4,0
2010,"durham","drhm-04",4,0
2011,"durham","drhm-04",4,0
2012,"durham","drhm-04",4,0
2013,"durham","drhm-04",4,0
2014,"durham","drhm-04",4,0
2018,"durham","drhm-04",4,0
2019,"durham","drhm-04",4,0
2020,"durham","drhm-04",4,0
2021,"durham","drhm-04",4,0
2022,"durham","drhm-04",4,0
2023,"durham","drhm-04",4,0
2024,"durham","drhm-04",4,0
2002,"durham","drhm-05",5,0
2003,"durham","drhm-05",5,0
2004,"durham","drhm-05",5,0
2005,"durham","drhm-05",5,0
2006,"durham","drhm-05",5,0
2007,"durham","drhm-05",5,0
2008,"durham","drhm-05",5,0
2009,"durham","drhm-05",5,0
2010,"durham","drhm-05",5,0
2011,"durham","drhm-05",5,0
2012,"durham","drhm-05",5,0
2013,"durham","drhm-05",5,0
2014,"durham","drhm-05",5,0
2015,"durham","drhm-05",5,0
2016,"durham","drhm-05",5,0
2017,"durham","drhm-05",5,0
2018,"durham","drhm-05",5,0
2019,"durham","drhm-05",5,0
2020,"durham","drhm-05",5,0
2021,"durham","drhm-05",5,0
2022,"durham","drhm-05",5,0
2023,"durham","drhm-05",5,0
2024,"durham","drhm-05",5,0
2002,"durham","drhm-06",6,0
2003,"durham","drhm-06",6,0
2004,"durham","drhm-06",6,0
2005,"durham","drhm-06",6,0
2006,"durham","drhm-06",6,0
2007,"durham","drhm-06",6,0
2008,"durham","drhm-06",6,0
2009,"durham","drhm-06",6,0
2010,"durham","drhm-06",6,0
2011,"durham","drhm-06",6,0
2012,"durham","drhm-06",6,0
2013,"durham","drhm-06",6,0
2014,"durham","drhm-06",6,0
2015,"durham","drhm-06",6,0
2016,"durham","drhm-06",6,0
2017,"durham","drhm-06",6,0
2018,"durham","drhm-06",6,5
2019,"durham","drhm-06",6,0
2020,"durham","drhm-06",6,0
2021,"durham","drhm-06",6,0
2022,"durham","drhm-06",6,0
2023,"durham","drhm-06",6,0
2024,"durham","drhm-06",6,0
2002,"durham","drhm-07",7,0
2003,"durham","drhm-07",7,0
2004,"durham","drhm-07",7,0
2005,"durham","drhm-07",7,0
2006,"durham","drhm-07",7,0
2007,"durham","drhm-07",7,0
2008,"durham","drhm-07",7,0
2009,"durham","drhm-07",7,0
2010,"durham","drhm-07",7,0
2011,"durham","drhm-07",7,0
2012,"durham","drhm-07",7,0
2013,"durham","drhm-07",7,0
2015,"durham","drhm-07",7,0
2016,"durham","drhm-07",7,0
2017,"durham","drhm-07",7,0
2018,"durham","drhm-07",7,0
2019,"durham","drhm-07",7,0
2020,"durham","drhm-07",7,0
2021,"durham","drhm-07",7,0
2022,"durham","drhm-07",7,0
2023,"durham","drhm-07",7,2
2024,"durham","drhm-07",7,0
2002,"durham","drhm-08",8,0
2003,"durham","drhm-08",8,0
2004,"durham","drhm-08",8,0
2005,"durham","drhm-08",8,0
2006,"durham","drhm-08",8,0
2007,"durham","drhm-08",8,0
2008,"durham","drhm-08",8,0
2011,"durham","drhm-08",8,0
2012,"durham","drhm-08",8,0
2013,"durham","drhm-08",8,0
2014,"durham","drhm-08",8,0
2015,"durham","drhm-08",8,0
2016,"durham","drhm-08",8,1
2017,"durham","drhm-08",8,0
2018,"durham","drhm-08",8,0
2019,"durham","drhm-08",8,0
2020,"durham","drhm-08",8,0
2021,"durham","drhm-08",8,0
2022,"durham","drhm-08",8,0
2023,"durham","drhm-08",8,0
2024,"durham","drhm-08",8,0
